/M0/D X,/M0/D Y
2.860000000000004e-07,9.565932602500216e-06
2.870000000000004e-07,9.565935869154229e-06
2.880000000000004e-07,9.565938643785586e-06
2.890000000000004e-07,9.565941000502626e-06
2.900000000000005e-07,9.565943002250992e-06
2.910000000000005e-07,9.565944702496156e-06
2.920000000000005e-07,9.565946146650451e-06
2.930000000000005e-07,9.565947373286174e-06
2.940000000000005e-07,9.565948415165961e-06
2.950000000000006e-07,9.565949300117456e-06
2.960000000000006e-07,9.565950051777724e-06
2.970000000000006e-07,9.565950690222879e-06
2.980000000000006e-07,9.565951232505232e-06
2.990000000000007e-07,9.565951693109008e-06
3.000000000000007e-07,9.565952084336584e-06
3.010000000000007e-07,7.077365974589738e-06
3.020000000000007e-07,7.508303238267667e-06
3.030000000000007e-07,7.77337453291171e-06
3.040000000000008e-07,8.004287818908416e-06
3.050000000000008e-07,8.207082111828417e-06
3.060000000000008e-07,8.384100887086381e-06
3.070000000000008e-07,8.537831514681242e-06
3.080000000000009e-07,8.670634837253631e-06
3.090000000000009e-07,8.78487421603547e-06
3.100000000000009e-07,8.882788621349272e-06
3.110000000000009e-07,8.966451431823055e-06
3.120000000000009e-07,9.037748806444959e-06
3.13000000000001e-07,9.098372473935635e-06
3.14000000000001e-07,9.149822581522537e-06
3.15000000000001e-07,9.193417128227639e-06
3.16000000000001e-07,9.230305338799632e-06
3.170000000000011e-07,9.261483047460558e-06
3.180000000000011e-07,9.287808738200951e-06
3.190000000000011e-07,9.310019336347779e-06
3.200000000000011e-07,9.328745181302043e-06
3.210000000000011e-07,9.344523853008653e-06
3.220000000000012e-07,9.357812694762508e-06
3.230000000000012e-07,9.36899998985082e-06
3.240000000000012e-07,9.378414823785748e-06
3.250000000000012e-07,9.386335708927564e-06
3.260000000000013e-07,9.392998072940956e-06
3.270000000000013e-07,9.398600723286443e-06
3.280000000000013e-07,9.403311401621004e-06
3.290000000000013e-07,9.407271537945415e-06
3.300000000000013e-07,9.410787541890344e-06
3.310000000000014e-07,9.413777092382494e-06
3.320000000000014e-07,9.416274826179478e-06
3.330000000000014e-07,9.418346171231952e-06
3.340000000000014e-07,9.420058364695922e-06
3.350000000000015e-07,9.421471653320233e-06
3.360000000000015e-07,9.422637461836251e-06
3.370000000000015e-07,9.423598834279169e-06
3.380000000000015e-07,9.424391501562069e-06
3.390000000000015e-07,9.425045016331978e-06
3.400000000000016e-07,9.425583781417317e-06
3.410000000000016e-07,9.426027931980902e-06
3.420000000000016e-07,9.426394075726099e-06
3.430000000000016e-07,9.426695908207326e-06
3.440000000000017e-07,9.426944722208783e-06
3.450000000000017e-07,9.427149828622255e-06
3.460000000000017e-07,9.4273189038887e-06
3.470000000000017e-07,9.427458276677592e-06
3.480000000000017e-07,9.42757316436684e-06
3.490000000000018e-07,9.427667868083026e-06
3.500000000000018e-07,9.427745933542058e-06
3.510000000000018e-07,9.427810283678963e-06
3.520000000000018e-07,9.427863328003694e-06
3.530000000000019e-07,9.427907052766931e-06
3.540000000000019e-07,9.427943095295504e-06
3.550000000000019e-07,9.427972805279976e-06
3.560000000000019e-07,9.427997295296846e-06
3.570000000000019e-07,9.428017482461366e-06
3.58000000000002e-07,9.428034122763663e-06
3.59000000000002e-07,9.428047839374628e-06
3.60000000000002e-07,9.428059145978871e-06
3.61000000000002e-07,9.428068466010019e-06
3.620000000000021e-07,9.428076148546182e-06
3.630000000000021e-07,9.428082481202524e-06
3.640000000000021e-07,9.428087701210816e-06
3.650000000000021e-07,9.428092004060913e-06
3.660000000000021e-07,9.428095550895186e-06
3.670000000000022e-07,9.428098474546172e-06
3.680000000000022e-07,9.428100884507554e-06
3.690000000000022e-07,9.428102871035411e-06
3.700000000000022e-07,9.428104508527143e-06
3.710000000000023e-07,9.428105858309179e-06
3.720000000000023e-07,9.428106970932238e-06
3.730000000000023e-07,9.42810788806562e-06
3.740000000000023e-07,9.428108644056925e-06
3.750000000000023e-07,9.428109267219425e-06
3.760000000000024e-07,9.428109780891136e-06
3.770000000000024e-07,9.42811020430996e-06
3.780000000000024e-07,9.428110553333342e-06
3.790000000000024e-07,9.428110841032579e-06
3.800000000000024e-07,9.42811107818262e-06
3.810000000000025e-07,9.428111273665007e-06
3.820000000000025e-07,9.428111434800762e-06
3.830000000000025e-07,9.428111567624571e-06
3.840000000000025e-07,9.428111677111117e-06
3.850000000000026e-07,9.428111767360671e-06
3.860000000000026e-07,9.428111841753139e-06
3.870000000000026e-07,9.428111903074699e-06
3.880000000000026e-07,9.428111953622117e-06
3.890000000000026e-07,9.42811199528832e-06
3.900000000000027e-07,9.428112029633548e-06
3.910000000000027e-07,9.428112057944323e-06
3.920000000000027e-07,9.42811208128087e-06
3.930000000000027e-07,9.428112100517044e-06
3.940000000000028e-07,9.428112116373431e-06
3.950000000000028e-07,9.428112129443793e-06
3.960000000000028e-07,9.428112140217605e-06
3.970000000000028e-07,9.428112149098553e-06
3.980000000000028e-07,9.428112156418979e-06
3.990000000000029e-07,9.428112162453286e-06
4.000000000000029e-07,9.428112167427285e-06
4.010000000000029e-07,4.058795465240031e-07
4.020000000000029e-07,1.062546161911077e-06
4.03000000000003e-07,1.224361500194042e-06
4.04000000000003e-07,1.419871186704641e-06
4.05000000000003e-07,1.638819356329848e-06
4.06000000000003e-07,1.881243375400877e-06
4.07000000000003e-07,2.147115631379927e-06
4.080000000000031e-07,2.435702068202153e-06
4.090000000000031e-07,2.745516383459093e-06
4.100000000000031e-07,3.074276939130899e-06
4.110000000000031e-07,3.418936721015475e-06
4.120000000000032e-07,3.775778980270857e-06
4.130000000000032e-07,4.140574120601718e-06
4.140000000000032e-07,4.508783690900399e-06
4.150000000000032e-07,4.875789920442723e-06
4.160000000000032e-07,5.237125812540235e-06
4.170000000000033e-07,5.588682009893399e-06
4.180000000000033e-07,5.926871821824628e-06
4.190000000000033e-07,6.248743398223007e-06
4.200000000000033e-07,6.552036161216182e-06
4.210000000000034e-07,6.835177389618014e-06
4.220000000000034e-07,7.097236190293359e-06
4.230000000000034e-07,7.337937239850905e-06
4.240000000000034e-07,7.557464061866927e-06
4.250000000000034e-07,7.756408889162097e-06
4.260000000000035e-07,7.935674402379647e-06
4.270000000000035e-07,8.09637619670639e-06
4.280000000000035e-07,8.239775155071751e-06
4.290000000000035e-07,8.367239276949115e-06
4.300000000000036e-07,8.480136317479235e-06
4.310000000000036e-07,8.579818505506662e-06
4.320000000000036e-07,8.667590798203503e-06
4.330000000000036e-07,8.744689871273547e-06
4.340000000000036e-07,8.812270671277236e-06
4.350000000000037e-07,8.871399004484157e-06
4.360000000000037e-07,8.923048750739784e-06
4.370000000000037e-07,8.968102493665579e-06
4.380000000000037e-07,9.007354568031635e-06
4.390000000000038e-07,9.041515723776232e-06
4.400000000000038e-07,9.071218783392468e-06
4.410000000000038e-07,9.097024820801709e-06
4.420000000000038e-07,9.11942951484376e-06
4.430000000000038e-07,9.138869430887487e-06
4.440000000000039e-07,9.155728062691666e-06
4.450000000000039e-07,9.170341526846461e-06
4.460000000000039e-07,9.183003847193192e-06
4.470000000000039e-07,9.193971799534309e-06
4.48000000000004e-07,9.203469310360032e-06
4.49000000000004e-07,9.211691419388276e-06
4.50000000000004e-07,9.218807826261436e-06
4.51000000000004e-07,9.22496604817996e-06
4.52000000000004e-07,9.230294218709227e-06
4.530000000000041e-07,9.234903559329056e-06
4.540000000000041e-07,9.238890555169812e-06
4.550000000000041e-07,9.242338865275965e-06
4.560000000000041e-07,9.245462047883255e-06
4.570000000000042e-07,9.248192077727869e-06
4.580000000000042e-07,9.250545440694522e-06
4.590000000000042e-07,9.252562624339032e-06
4.600000000000042e-07,9.254287571835119e-06
4.610000000000042e-07,9.255761140641292e-06
4.620000000000043e-07,9.257019411107438e-06
