/M0/D X,/M0/D Y
2.914260630186799e-08,4.440697966068732e-05
2.967990955020369e-08,4.452843064806527e-05
3.026457788578833e-08,4.464417521228231e-05
3.088872395290102e-08,4.475151002728646e-05
3.149264333696871e-08,4.48417567802465e-05
3.209473048324e-08,4.492039197018619e-05
3.271033768246197e-08,4.499083018246283e-05
3.334952527964073e-08,4.505492565597729e-05
3.402339574282246e-08,4.511411071892188e-05
3.474015972243429e-08,4.516920941874375e-05
3.550691649474029e-08,4.522081120372732e-05
3.633086131310861e-08,4.526945692357397e-05
3.721936087622831e-08,4.531569208863945e-05
3.817943819498661e-08,4.536008910847521e-05
3.921537235218182e-08,4.540321704680932e-05
4.032212381260476e-08,4.544553435458113e-05
4.146996078616947e-08,4.548712352512322e-05
4.258105345455774e-08,4.552725643157266e-05
4.354340209403381e-08,4.556447946688951e-05
4.431142406613004e-08,4.559839210914582e-05
4.493870644883434e-08,4.563097940119579e-05
4.55004805975076e-08,4.566548989388362e-05
4.606069179404839e-08,4.570595197762958e-05
4.669557009149397e-08,4.575931859312387e-05
4.76435947708736e-08,4.585110566151473e-05
4.854291783864531e-08,4.594659266818801e-05
4.923061656109176e-08,4.602190975942294e-05
4.988375015537299e-08,4.609300071089898e-05
5.055340449316664e-08,4.616390603843208e-05
5.126934829315103e-08,4.623648772140057e-05
5.206386660350408e-08,4.631251472758647e-05
5.295479177488433e-08,4.639181213736691e-05
5.395655831310127e-08,4.647345833744065e-05
5.508337613747521e-08,4.655612353326777e-05
5.634835191009734e-08,4.663809777341755e-05
5.776197889392391e-08,4.671739637498364e-05
5.933045868638106e-08,4.679197762727961e-05
6.105673083282508e-08,4.686013085313215e-05
6.294439443236652e-08,4.692082172309923e-05
6.500221665800327e-08,4.69737837659091e-05
6.724750745467817e-08,4.701937171776913e-05
6.970855333953069e-08,4.705832467493818e-05
7.242723804401548e-08,4.709155426143918e-05
7.546288877501876e-08,4.711999702599506e-05
7.889822066293384e-08,4.714452658720901e-05
8.284840439557162e-08,4.716590775878281e-05
8.747469136913774e-08,4.718477468491642e-05
9.30043917418303e-08,4.720161835551496e-05
9.650219587091514e-08,4.720996105412975e-05
1e-07,4.721701897385988e-05
1.00017979540842e-07,4.72117957796474e-05
1.000312571781595e-07,4.721060540189991e-05
1.000578124527944e-07,4.720993010164008e-05
1.000932575048755e-07,4.720995400296344e-05
1.00121746000563e-07,4.72098852744156e-05
1.001557005974282e-07,4.720958865425833e-05
1.002010200196173e-07,4.720904989850474e-05
1.002742836333696e-07,4.720858315030432e-05
1.003018098601737e-07,4.720889903518245e-05
1.003568623137817e-07,4.721372533527499e-05
1.003803999734206e-07,4.721968363855153e-05
1.004049852004426e-07,4.723078335909557e-05
1.004280063910863e-07,4.724793651689337e-05
1.004475340950798e-07,4.726940126533024e-05
1.004658604855067e-07,4.729705940724108e-05
1.004830286760012e-07,4.733156230245641e-05
1.004986024635161e-07,4.737229959391456e-05
1.005125333466962e-07,4.741862888343678e-05
1.005250658876228e-07,4.747012925190416e-05
1.005368365652306e-07,4.752824121741779e-05
1.005485402451377e-07,4.759629832982081e-05
1.005606503420842e-07,4.76779534076197e-05
1.005740367271944e-07,4.778146419238038e-05
1.005904441474074e-07,4.792694431082287e-05
1.00613243235616e-07,4.816265709561955e-05
1.006521108340996e-07,4.865796454285593e-05
1.00667783193617e-07,4.88949300575295e-05
1.006892196849741e-07,4.923759416444789e-05
1.006951506331908e-07,4.932501848655667e-05
1.007026588086327e-07,4.941024623644992e-05
1.007088415286641e-07,4.944022702785129e-05
1.007132274104917e-07,4.943217657654381e-05
1.007175546336778e-07,4.940005463744179e-05
1.007225144457876e-07,4.933279222614451e-05
1.007277506698477e-07,4.922660460598766e-05
1.007330385762048e-07,4.908255290708853e-05
1.007382101957949e-07,4.890521805603239e-05
1.007431168351796e-07,4.870357815432807e-05
1.007478393137311e-07,4.847571392205958e-05
1.00752510339708e-07,4.821472919608044e-05
1.007573419909151e-07,4.790314758416463e-05
1.007634387258314e-07,4.735775897276813e-05
