/M0/D X,/M0/D Y
3.220000000000012e-07,1.944413540343433e-05
3.230000000000012e-07,1.944413540343433e-05
3.240000000000012e-07,1.944413540343433e-05
3.250000000000012e-07,1.944413540343434e-05
3.260000000000013e-07,1.944413540343433e-05
3.270000000000013e-07,1.944413540343433e-05
3.280000000000013e-07,1.944413540343433e-05
3.290000000000013e-07,1.944413540343433e-05
3.300000000000013e-07,1.944413540343433e-05
3.310000000000014e-07,1.944413540343433e-05
3.320000000000014e-07,1.944413540343433e-05
3.330000000000014e-07,1.944413540343433e-05
3.340000000000014e-07,1.944413540343433e-05
3.350000000000015e-07,1.944413540343433e-05
3.360000000000015e-07,1.944413540343433e-05
3.370000000000015e-07,1.944413540343433e-05
3.380000000000015e-07,1.944413540343433e-05
3.390000000000015e-07,1.944413540343433e-05
3.400000000000016e-07,1.944413540343433e-05
3.410000000000016e-07,1.944413540343433e-05
3.420000000000016e-07,1.944413540343433e-05
3.430000000000016e-07,1.944413540343433e-05
3.440000000000017e-07,1.944413540343433e-05
3.450000000000017e-07,1.944413540343433e-05
3.460000000000017e-07,1.944413540343433e-05
3.470000000000017e-07,1.944413540343433e-05
3.480000000000017e-07,1.944413540343433e-05
3.490000000000018e-07,1.944413540343433e-05
3.500000000000018e-07,1.944413540343433e-05
3.510000000000018e-07,1.944413540343433e-05
3.520000000000018e-07,1.944413540343433e-05
3.530000000000019e-07,1.944413540343433e-05
3.540000000000019e-07,1.944413540343433e-05
3.550000000000019e-07,1.944413540343433e-05
3.560000000000019e-07,1.944413540343433e-05
3.570000000000019e-07,1.944413540343433e-05
3.58000000000002e-07,1.944413540343433e-05
3.59000000000002e-07,1.944413540343433e-05
3.60000000000002e-07,1.944413540343433e-05
3.61000000000002e-07,1.944413540343433e-05
3.620000000000021e-07,1.944413540343433e-05
3.630000000000021e-07,1.944413540343433e-05
3.640000000000021e-07,1.944413540343433e-05
3.650000000000021e-07,1.944413540343433e-05
3.660000000000021e-07,1.944413540343433e-05
3.670000000000022e-07,1.944413540343433e-05
3.680000000000022e-07,1.944413540343433e-05
3.690000000000022e-07,1.944413540343433e-05
3.700000000000022e-07,1.944413540343433e-05
3.710000000000023e-07,1.944413540343433e-05
3.720000000000023e-07,1.944413540343433e-05
3.730000000000023e-07,1.944413540343433e-05
3.740000000000023e-07,1.944413540343433e-05
3.750000000000023e-07,1.944413540343433e-05
3.760000000000024e-07,1.944413540343433e-05
3.770000000000024e-07,1.944413540343433e-05
3.780000000000024e-07,1.944413540343433e-05
3.790000000000024e-07,1.944413540343433e-05
3.800000000000024e-07,1.944413540343433e-05
3.810000000000025e-07,1.944413540343433e-05
3.820000000000025e-07,1.944413540343433e-05
3.830000000000025e-07,1.944413540343433e-05
3.840000000000025e-07,1.944413540343433e-05
3.850000000000026e-07,1.944413540343433e-05
3.860000000000026e-07,1.944413540343433e-05
3.870000000000026e-07,1.944413540343433e-05
3.880000000000026e-07,1.944413540343433e-05
3.890000000000026e-07,1.944413540343433e-05
3.900000000000027e-07,1.944413540343433e-05
3.910000000000027e-07,1.944413540343433e-05
3.920000000000027e-07,1.944413540343433e-05
3.930000000000027e-07,1.944413540343433e-05
3.940000000000028e-07,1.944413540343433e-05
3.950000000000028e-07,1.944413540343433e-05
3.960000000000028e-07,1.944413540343433e-05
3.970000000000028e-07,1.944413540343433e-05
3.980000000000028e-07,1.944413540343433e-05
3.990000000000029e-07,1.944413540343433e-05
4.000000000000029e-07,1.944413540343433e-05
4.010000000000029e-07,5.644433430290972e-06
4.020000000000029e-07,7.597073980327735e-06
4.03000000000003e-07,9.041710671630319e-06
4.04000000000003e-07,1.046278588315399e-05
4.05000000000003e-07,1.181647220820597e-05
4.06000000000003e-07,1.305930575538347e-05
4.07000000000003e-07,1.416392872225594e-05
4.080000000000031e-07,1.511874733139277e-05
4.090000000000031e-07,1.592490451530082e-05
4.100000000000031e-07,1.659237083067711e-05
4.110000000000031e-07,1.71361037143232e-05
4.120000000000032e-07,1.757307245706364e-05
4.130000000000032e-07,1.792123803399031e-05
4.140000000000032e-07,1.819607603243563e-05
4.150000000000032e-07,1.841161951395134e-05
4.160000000000032e-07,1.857979880264809e-05
4.170000000000033e-07,1.871049947213387e-05
4.180000000000033e-07,1.881175927339005e-05
4.190000000000033e-07,1.889002175073003e-05
4.200000000000033e-07,1.895039773687591e-05
4.210000000000034e-07,1.899690847261066e-05
4.220000000000034e-07,1.903269860344178e-05
4.230000000000034e-07,1.906021584262905e-05
4.240000000000034e-07,1.908135867243283e-05
4.250000000000034e-07,1.909759559376964e-05
4.260000000000035e-07,1.911006015775933e-05
4.270000000000035e-07,1.911962597699774e-05
4.280000000000035e-07,1.912696551575087e-05
4.290000000000035e-07,1.913307037683763e-05
4.300000000000036e-07,1.913780468668882e-05
4.310000000000036e-07,1.914136135791233e-05
4.320000000000036e-07,1.914399217248282e-05
4.330000000000036e-07,1.914592289221026e-05
4.340000000000036e-07,1.914733407151602e-05
4.350000000000037e-07,1.914836332507464e-05
4.360000000000037e-07,1.91491131790116e-05
4.370000000000037e-07,1.914965915489937e-05
4.380000000000037e-07,1.915005655945021e-05
4.390000000000038e-07,1.915034577276872e-05
4.400000000000038e-07,1.9150556229865e-05
4.410000000000038e-07,1.915070936919939e-05
4.420000000000038e-07,1.915082079803166e-05
4.430000000000038e-07,1.915090187572075e-05
4.440000000000039e-07,1.915096086879679e-05
4.450000000000039e-07,1.915100379260748e-05
4.460000000000039e-07,1.915103502419035e-05
4.470000000000039e-07,1.915105774839901e-05
4.48000000000004e-07,1.915107428267117e-05
4.49000000000004e-07,1.915108631294446e-05
4.50000000000004e-07,1.915109506616987e-05
4.51000000000004e-07,1.91511014350425e-05
4.52000000000004e-07,1.915110606904239e-05
4.530000000000041e-07,1.915110944074616e-05
4.540000000000041e-07,1.915111189400121e-05
4.550000000000041e-07,1.915111367899182e-05
4.560000000000041e-07,1.915111497775238e-05
4.570000000000042e-07,1.915111592273198e-05
4.580000000000042e-07,1.915111661029968e-05
4.590000000000042e-07,1.915111711057437e-05
4.600000000000042e-07,1.915111747457481e-05
4.610000000000042e-07,1.915111773942177e-05
4.620000000000043e-07,1.915111793212431e-05
4.630000000000043e-07,1.915111807233518e-05
4.640000000000043e-07,1.915111817435255e-05
4.650000000000043e-07,1.91511182485808e-05
4.660000000000044e-07,1.915111830258926e-05
4.670000000000044e-07,1.915111834188554e-05
4.680000000000044e-07,1.915111837047788e-05
4.690000000000044e-07,1.915111839128136e-05
4.700000000000044e-07,1.915111840641797e-05
4.710000000000045e-07,1.91511184174316e-05
4.720000000000045e-07,1.915111842544509e-05
4.730000000000045e-07,1.915111843127581e-05
4.740000000000045e-07,1.915111843551805e-05
4.750000000000046e-07,1.915111843860467e-05
4.760000000000046e-07,1.915111844085044e-05
4.770000000000046e-07,1.915111844248473e-05
4.780000000000046e-07,1.915111844367381e-05
4.790000000000045e-07,1.915111844453897e-05
4.800000000000045e-07,1.915111844516845e-05
4.810000000000045e-07,1.915111844562648e-05
4.820000000000044e-07,1.915111844595977e-05
4.830000000000044e-07,1.915111844620221e-05
4.840000000000044e-07,1.915111844637862e-05
4.850000000000044e-07,1.915111844650684e-05
4.860000000000043e-07,1.915111844660028e-05
4.870000000000043e-07,1.915111844666814e-05
4.880000000000043e-07,1.915111844671748e-05
4.890000000000042e-07,1.915111844675348e-05
4.900000000000042e-07,1.915111844677979e-05
4.910000000000042e-07,1.915111844679867e-05
4.920000000000041e-07,1.915111844681262e-05
4.930000000000041e-07,1.915111844682272e-05
4.940000000000041e-07,1.915111844682997e-05
4.95000000000004e-07,1.915111844683521e-05
4.96000000000004e-07,1.915111844683905e-05
4.97000000000004e-07,1.915111844684179e-05
4.98000000000004e-07,1.915111844684394e-05
4.990000000000039e-07,1.915111844684543e-05
5.000000000000039e-07,1.915111844684665e-05
5.010000000000039e-07,1.91511184468476e-05
5.020000000000038e-07,1.915111844684808e-05
5.030000000000038e-07,1.915111844684845e-05
5.040000000000038e-07,1.915111844684881e-05
5.050000000000037e-07,1.915111844684909e-05
5.060000000000037e-07,1.915111844684926e-05
5.070000000000037e-07,1.915111844684936e-05
5.080000000000036e-07,1.915111844684943e-05
5.090000000000036e-07,1.915111844684947e-05
5.100000000000036e-07,1.915111844684952e-05
5.110000000000036e-07,1.915111844684953e-05
5.120000000000035e-07,1.915111844684955e-05
5.130000000000035e-07,1.915111844684956e-05
5.140000000000035e-07,1.915111844684958e-05
5.150000000000034e-07,1.915111844684958e-05
5.160000000000034e-07,1.915111844684958e-05
5.170000000000034e-07,1.915111844684958e-05
5.180000000000033e-07,1.915111844684958e-05
5.190000000000033e-07,1.915111844684958e-05
5.200000000000033e-07,1.915111844684958e-05
5.210000000000032e-07,1.915111844684958e-05
5.220000000000032e-07,1.915111844684958e-05
5.230000000000032e-07,1.915111844684958e-05
5.240000000000032e-07,1.915111844684959e-05
5.250000000000031e-07,1.915111844684958e-05
5.260000000000031e-07,1.915111844684958e-05
5.270000000000031e-07,1.915111844684958e-05
5.28000000000003e-07,1.915111844684958e-05
5.29000000000003e-07,1.915111844684958e-05
5.30000000000003e-07,1.915111844684959e-05
5.310000000000029e-07,1.915111844684958e-05
5.320000000000029e-07,1.915111844684958e-05
5.330000000000029e-07,1.915111844684958e-05
5.340000000000028e-07,1.915111844684958e-05
5.350000000000028e-07,1.915111844684958e-05
5.360000000000028e-07,1.915111844684958e-05
5.370000000000028e-07,1.915111844684958e-05
5.380000000000027e-07,1.915111844684958e-05
5.390000000000027e-07,1.915111844684958e-05
5.400000000000027e-07,1.915111844684958e-05
5.410000000000026e-07,1.915111844684958e-05
5.420000000000026e-07,1.915111844684958e-05
5.430000000000026e-07,1.915111844684958e-05
5.440000000000025e-07,1.915111844684958e-05
5.450000000000025e-07,1.915111844684958e-05
5.460000000000025e-07,1.915111844684958e-05
5.470000000000024e-07,1.915111844684958e-05
5.480000000000024e-07,1.915111844684959e-05
5.490000000000024e-07,1.915111844684958e-05
5.500000000000024e-07,1.915111844684958e-05
5.510000000000023e-07,1.915111844684958e-05
5.520000000000023e-07,1.915111844684958e-05
5.530000000000023e-07,1.915111844684958e-05
5.540000000000022e-07,1.915111844684959e-05
5.550000000000022e-07,1.915111844684958e-05
5.560000000000022e-07,1.915111844684958e-05
5.570000000000021e-07,1.915111844684958e-05
5.580000000000021e-07,1.915111844684958e-05
5.590000000000021e-07,1.915111844684958e-05
5.60000000000002e-07,1.915111844684958e-05
5.61000000000002e-07,1.915111844684958e-05
5.62000000000002e-07,1.915111844684959e-05
5.63000000000002e-07,1.915111844684958e-05
5.640000000000019e-07,1.915111844684958e-05
5.650000000000019e-07,1.915111844684958e-05
5.660000000000019e-07,1.915111844684958e-05
5.670000000000018e-07,1.915111844684958e-05
5.680000000000018e-07,1.915111844684958e-05
5.690000000000018e-07,1.915111844684958e-05
5.700000000000017e-07,1.915111844684959e-05
5.710000000000017e-07,1.915111844684958e-05
5.720000000000017e-07,1.91511184468496e-05
5.730000000000017e-07,1.91511184468496e-05
