/M0/D X,/M0/D Y
2.00874344405541e-07,3.071264025434352e-05
2.008792122746269e-07,3.076159794512973e-05
2.008839211788665e-07,3.086176422687127e-05
2.008879736566825e-07,3.09665240730067e-05
2.008913912309674e-07,3.105056212153986e-05
2.008944015754603e-07,3.111169772774932e-05
2.00897369063589e-07,3.115893672600859e-05
2.009012840247079e-07,3.120819558085956e-05
2.009049003880522e-07,3.125111702198966e-05
2.009076644984353e-07,3.128397110287511e-05
2.009104532659089e-07,3.131391759236147e-05
2.009138377760463e-07,3.134798471624683e-05
2.009178416945192e-07,3.138834752383173e-05
2.009221515276366e-07,3.143660969888125e-05
2.009263684387009e-07,3.149532328504046e-05
2.009302329678026e-07,3.156595243563385e-05
2.009337568650799e-07,3.164911949541513e-05
2.009371211334077e-07,3.17471740270756e-05
2.009405734417572e-07,3.186664802736342e-05
2.009444393351433e-07,3.202179047117137e-05
2.009492668416936e-07,3.22444640421279e-05
2.009570827252826e-07,3.266319635226163e-05
2.009643503982678e-07,3.31017055505792e-05
2.009695602889649e-07,3.344039197056879e-05
2.009743626788838e-07,3.376286365620894e-05
2.009790971339982e-07,3.408680450802363e-05
2.009837590925843e-07,3.440893564944865e-05
2.00988503736678e-07,3.473703430761674e-05
2.009934053829077e-07,3.507386688125532e-05
2.009967026914538e-07,3.529833173289201e-05
2.01e-07,3.552046166664488e-05
2.01000662725781e-07,3.556522365461465e-05
2.010013662929621e-07,3.56122883493384e-05
2.010022493642804e-07,3.567103283017943e-05
2.010040155069169e-07,3.578785553450417e-05
2.0100754779219e-07,3.601863702000444e-05
2.010146123627362e-07,3.646796707952017e-05
2.010218970160638e-07,3.691327961347344e-05
2.010294232882087e-07,3.735348996277217e-05
2.010375473712119e-07,3.780586931495598e-05
2.010463647937321e-07,3.827052298975911e-05
2.010562228992278e-07,3.875877573640121e-05
2.010675059389521e-07,3.927937589742721e-05
2.010806910638088e-07,3.9839805928532e-05
2.010959536804099e-07,4.042969952013514e-05
2.011119903856583e-07,4.098792084765473e-05
2.011288198025664e-07,4.151299084567938e-05
2.011465913345961e-07,4.200749339936872e-05
2.011654495663609e-07,4.247279501652269e-05
2.011856334716618e-07,4.291138935576189e-05
2.012073954014885e-07,4.332446349573923e-05
2.012310220316222e-07,4.371249688071513e-05
2.012568658511404e-07,4.407574954971112e-05
2.012853726086919e-07,4.441439488031242e-05
2.013171247604369e-07,4.472864572507977e-05
2.013529028914868e-07,4.501879309218498e-05
2.01393781089549e-07,4.52852119606394e-05
2.014412857693626e-07,4.552837390152698e-05
2.014976741100252e-07,4.574874880966217e-05
2.015664545404843e-07,4.594681760812286e-05
2.016534405931292e-07,4.612286630314713e-05
2.017605330263507e-07,4.626690053202216e-05
2.018870290489323e-07,4.63741349612971e-05
2.020172538707525e-07,4.644158131362899e-05
2.021551912104859e-07,4.648505078019738e-05
2.023055634375085e-07,4.651333416710889e-05
2.024740085878435e-07,4.653146157647545e-05
2.026688778320064e-07,4.654266436829129e-05
2.029011397201331e-07,4.654919556143633e-05
2.031873561259523e-07,4.655293482942269e-05
2.035560041372135e-07,4.655556818551833e-05
2.040580751322688e-07,4.65585170794385e-05
2.046992388487014e-07,4.656213368674215e-05
2.05558972038827e-07,4.656598049834294e-05
2.064488860742652e-07,4.656808937808958e-05
2.07354032385376e-07,4.656820533135203e-05
2.082995450329008e-07,4.656642393881036e-05
2.092967841526309e-07,4.656283751120196e-05
2.103657495363441e-07,4.655745114890871e-05
2.11525852856564e-07,4.655018307995341e-05
2.127964916676361e-07,4.654088383055854e-05
2.142016888183919e-07,4.652930717917947e-05
2.157739222057299e-07,4.651504940669814e-05
2.175619276618739e-07,4.649741027499915e-05
2.196493772204037e-07,4.647504376875568e-05
2.222199742278272e-07,4.644475505713132e-05
2.260565531279511e-07,4.639248143905172e-05
2.286063896695985e-07,4.63511786714165e-05
2.311599513070691e-07,4.630297494115011e-05
2.334529270588032e-07,4.625439367485447e-05
2.357474544094174e-07,4.620445052703548e-05
2.373995211366681e-07,4.61708521417347e-05
2.394331220677114e-07,4.613496958417494e-05
2.411907974615412e-07,4.610950152248645e-05
2.428526655366756e-07,4.608983873173645e-05
2.446159578191785e-07,4.607281644405191e-05
2.465791921239648e-07,4.605750467202776e-05
2.488884207880466e-07,4.604328912609112e-05
2.516702017641448e-07,4.603031245513181e-05
2.550155930173494e-07,4.601913061396557e-05
2.589879014546948e-07,4.601024234718265e-05
2.636667576019598e-07,4.600377084985397e-05
2.692005139288413e-07,4.599948061250122e-05
2.758398328890867e-07,4.599695150531946e-05
2.839847787261534e-07,4.599570425842383e-05
2.942947163062792e-07,4.59952724988217e-05
3.079504071038984e-07,4.599525678396795e-05
3.273359379975437e-07,4.599536780224932e-05
3.582423515540967e-07,4.599544924613526e-05
4e-07,4.599546438898307e-05
4.000154032114102e-07,4.599141265381512e-05
4.000273800607913e-07,4.599015840900846e-05
4.000513337595536e-07,4.598900644689563e-05
4.00082398651187e-07,4.598854415370719e-05
4.001089600844062e-07,4.598831681783645e-05
4.001402980942863e-07,4.598792742126512e-05
4.001813882564507e-07,4.598731194477698e-05
4.00232214526042e-07,4.598665385601411e-05
4.002945826495415e-07,4.598655554004253e-05
4.003276966784364e-07,4.598770784409399e-05
4.003728655804632e-07,4.59946314613159e-05
4.004053908080797e-07,4.600785631325436e-05
4.004284692749062e-07,4.602429317896824e-05
4.004487193771117e-07,4.604581679161224e-05
4.004668483652193e-07,4.607258218707978e-05
4.004836512477759e-07,4.610560442211419e-05
4.004990791518942e-07,4.614515509809424e-05
4.005129257735264e-07,4.619042045237007e-05
4.00525414817671e-07,4.624096350408275e-05
4.005371814914706e-07,4.629822006802145e-05
4.005488980708437e-07,4.636537700828731e-05
4.005610361928163e-07,4.644605711048624e-05
4.005744922893955e-07,4.654874381773707e-05
4.005910431155096e-07,4.669377211843701e-05
4.006141511943943e-07,4.69301051354473e-05
4.006501424480571e-07,4.738024704498062e-05
4.006861281689467e-07,4.792781216359202e-05
4.006921760997001e-07,4.802079234126511e-05
4.006997500992387e-07,4.81179462809687e-05
4.007042649840312e-07,4.815520131544137e-05
4.007086686481985e-07,4.816976412531401e-05
4.007130520168456e-07,4.815879207918403e-05
4.00717770132641e-07,4.811678280727978e-05
4.007228222610022e-07,4.803721937493617e-05
4.00728152068565e-07,4.791493458907119e-05
4.007334304761749e-07,4.775494243292966e-05
4.007385736742698e-07,4.756173712282015e-05
4.007434456474236e-07,4.73445199968366e-05
4.007481217400756e-07,4.710379518789615e-05
4.007527195634682e-07,4.683541125006388e-05
4.007573800639889e-07,4.653362578215606e-05
4.007625778883188e-07,4.611759810448583e-05
4.007659552924723e-07,4.575891457523376e-05
4.007691176692097e-07,4.534789116214845e-05
4.007722346729781e-07,4.520818901720852e-05
4.007744382814441e-07,4.500316749222447e-05
4.007774387988228e-07,4.47045589287612e-05
4.007817755902595e-07,4.42190795201606e-05
4.00786303280945e-07,4.364537946935012e-05
4.007942138631112e-07,4.248760460269753e-05
4.008013779514049e-07,4.126061738338057e-05
4.008076549672269e-07,4.003987002447462e-05
4.008140626418502e-07,3.865165004411725e-05
4.008194371839952e-07,3.738209549194625e-05
4.008235925544295e-07,3.634525018156374e-05
4.008269196766161e-07,3.549291286936724e-05
4.008296204096049e-07,3.479952858193085e-05
4.00831856027027e-07,3.423557270751029e-05
4.008337949147782e-07,3.376210209589099e-05
4.008355803957444e-07,3.334496229379026e-05
4.008373327038059e-07,3.295755335157023e-05
4.008391757744991e-07,3.25767465363244e-05
4.008413096117065e-07,3.217230832059864e-05
4.008445034001162e-07,3.164263315799883e-05
4.008475712198653e-07,3.121513667687296e-05
4.008498131833615e-07,3.095025924703487e-05
4.008519058168596e-07,3.074099160572048e-05
4.008542104889712e-07,3.055236920236727e-05
4.008567598234393e-07,3.039327978385845e-05
4.008595238932467e-07,3.027801307291302e-05
4.0086253376174e-07,3.021823591151286e-05
4.008655069499068e-07,3.022415865306854e-05
4.008682742436431e-07,3.028552063675344e-05
4.008709469778011e-07,3.039329338051412e-05
4.008737935998188e-07,3.055636735024477e-05
4.008777587871254e-07,3.085596544484508e-05
4.008812365348802e-07,3.117509239958004e-05
4.008839730968397e-07,3.14542704040422e-05
4.008868230552766e-07,3.17624151935779e-05
4.008902352960993e-07,3.21355391771389e-05
4.008934192639162e-07,3.246042090330884e-05
4.008961062204105e-07,3.269606262642522e-05
4.008982301424575e-07,3.285152461608497e-05
4.009002003070482e-07,3.297258440488554e-05
4.009025150279256e-07,3.308671316652996e-05
4.009053563032828e-07,3.318566166711678e-05
4.009081110183495e-07,3.323858785377381e-05
4.009104944586564e-07,3.32474011275591e-05
4.009129154596684e-07,3.321726612747408e-05
4.009156515173488e-07,3.313326022862635e-05
4.009187785179179e-07,3.296980882056347e-05
4.009223258774101e-07,3.269556863745128e-05
4.009263574817861e-07,3.227161071813838e-05
4.009302055398572e-07,3.176401529884061e-05
4.009337186279946e-07,3.12281211002845e-05
4.009370818329329e-07,3.065207975480861e-05
4.009405232972964e-07,3.000193050621005e-05
4.009443575286501e-07,2.92150763566472e-05
4.009483062249034e-07,2.834869499570825e-05
4.009519783795724e-07,2.750596621990274e-05
4.009554003367784e-07,2.670203839037653e-05
4.009586195789653e-07,2.59419502442636e-05
4.009617479945711e-07,2.521203321153065e-05
4.009649462459398e-07,2.448674795966691e-05
